cellosaurus:CVCL_L280	SuSa	1
cellosaurus:CVCL_1102	Ca9-22	3
cellosaurus:CVCL_3171	STC 1	2
cellosaurus:CVCL_1401	ME-180	4
cellosaurus:CVCL_0473	OV-2008	2
cellosaurus:CVCL_C843	MM418	1
cellosaurus:CVCL_0628	SK-LMS-1	3
cellosaurus:CVCL_0475	OVCA433	1
cellosaurus:CVCL_DA01	OVCA433/T40	1
cellosaurus:CVCL_DA00	OVCA433/TxT50	1
cellosaurus:CVCL_C122	SP-53	1
cellosaurus:CVCL_1682	SCC-25	2
cellosaurus:CVCL_2220	U-HO1	1
cellosaurus:CVCL_3603	SW579	1
cellosaurus:CVCL_1120	CGTH-W-1	3
cellosaurus:CVCL_1547	NCI-H23	19
cellosaurus:CVCL_0832	Hs 633.T	1
cellosaurus:CVCL_0463	NCI-H157	3
cellosaurus:CVCL_1317	Jiyoye	2
cellosaurus:CVCL_2516	HS-Sultan	2
cellosaurus:CVCL_2676	P3HR-1	3
cellosaurus:CVCL_1675	SAS	2
cellosaurus:CVCL_0152	AsPC-1	5
cellosaurus:CVCL_7165	MPanc-96	1
cellosaurus:CVCL_0207	CCRF-CEM	10
cellosaurus:CVCL_3496	CEM/C1	2
cellosaurus:CVCL_0542	SW13	1
cellosaurus:CVCL_0554	T24	2
cellosaurus:CVCL_2443	Ej138	1
cellosaurus:CVCL_V606	SLR20	1
cellosaurus:CVCL_3770	OVK18	1
cellosaurus:CVCL_0095	SEM	3
cellosaurus:CVCL_3172	SUIT-2	3
cellosaurus:CVCL_2961	IM95	5
cellosaurus:CVCL_7928	WM164	3
cellosaurus:CVCL_6357	451Lu	7
cellosaurus:CVCL_DG54	451Lu-MR	1
cellosaurus:CVCL_1087	BL-41	2
cellosaurus:CVCL_2095	KYO-1	1
cellosaurus:CVCL_1827	LA-N-1	3
cellosaurus:CVCL_1851	RCH-ACV	3
cellosaurus:CVCL_1579	NCI-H69	7
cellosaurus:CVCL_3513	H69AR	6
cellosaurus:CVCL_2466	H69V	1
cellosaurus:CVCL_A590	NCI-N592	1
cellosaurus:CVCL_0237	Capan-1	4
cellosaurus:CVCL_1604	NEC8	1
cellosaurus:CVCL_1628	OVCAR-5	11
cellosaurus:CVCL_1994	COLO 704	4
cellosaurus:CVCL_M005	JMN	1
cellosaurus:CVCL_1494	NCI-H1781	3
cellosaurus:CVCL_0528	SK-N-BE(2)	4
cellosaurus:CVCL_0529	SK-N-BE(2)-C	2
cellosaurus:CVCL_1290	HT	6
cellosaurus:CVCL_0485	PLC/PRF/5	5
cellosaurus:CVCL_6774	DOV13	1
cellosaurus:CVCL_1255	HCC1569	9
cellosaurus:CVCL_2989	KMS-11	1
cellosaurus:CVCL_1259	HCC1954	68
cellosaurus:CVCL_1612	NUGC-3	2
cellosaurus:CVCL_1568	NCI-H524	4
cellosaurus:CVCL_1075	BALL-1	1
cellosaurus:CVCL_1056	A-498	11
cellosaurus:CVCL_1051	786-O	10
cellosaurus:CVCL_0062	MDA-MB-231	25
cellosaurus:CVCL_1130	COLO 679	1
cellosaurus:CVCL_1331	KM12	9
cellosaurus:CVCL_6806	WM9	3
cellosaurus:CVCL_1654	RERF-LC-KJ	3
cellosaurus:CVCL_1649	RD	5
cellosaurus:CVCL_5711	BJAB	3
cellosaurus:CVCL_DG51	Mel1617	1
cellosaurus:CVCL_DG53	Mel1617-MR	1
cellosaurus:CVCL_0036	RT-4	3
cellosaurus:CVCL_0346	IMR-32	3
cellosaurus:CVCL_0044	BeWo	2
cellosaurus:CVCL_1404	MES-SA	4
cellosaurus:CVCL_2598	MES-SA/Dx5	3
cellosaurus:CVCL_2599	MES-SA/MX2	2
cellosaurus:CVCL_0374	KG-1	3
cellosaurus:CVCL_1614	OAW28	2
cellosaurus:CVCL_4993	41M	1
cellosaurus:CVCL_0336	Huh-7	5
cellosaurus:CVCL_2046	FM3	1
cellosaurus:CVCL_1180	DOK	1
cellosaurus:CVCL_2169	RD-ES	5
cellosaurus:CVCL_0C61	PT1590	16
cellosaurus:CVCL_5105	SNU-899	1
cellosaurus:CVCL_1107	CAL-27	2
cellosaurus:CVCL_0064	MV4-11	4
cellosaurus:CVCL_2207	SU-DHL-8	2
cellosaurus:CVCL_0179	BT-474	47
cellosaurus:CVCL_2148	NW145	1
cellosaurus:CVCL_1234	GOTO	3
cellosaurus:CVCL_0532	SK-OV-3	19
cellosaurus:CVCL_3941	OVCAR-2	3
cellosaurus:CVCL_2529	Ishikawa	3
cellosaurus:CVCL_6543	Ishikawa (Heraklio) 02 ER-	2
cellosaurus:CVCL_5015	SNU-1196	1
cellosaurus:CVCL_0093	RS4;11	1
cellosaurus:CVCL_0134	A2780	9
cellosaurus:CVCL_H619	A2780-1A9	1
cellosaurus:CVCL_CZ93	1A9/T80	1
cellosaurus:CVCL_DI16	A2780-SCA	2
cellosaurus:CVCL_F638	A2780/C200	2
cellosaurus:CVCL_F639	A2780/C30	2
cellosaurus:CVCL_0135	A2780/CP70	2
cellosaurus:CVCL_1941	A2780ADR	1
cellosaurus:CVCL_1942	A2780cis	1
cellosaurus:CVCL_0425	MEG-01	4
cellosaurus:CVCL_0546	SW480	10
cellosaurus:CVCL_F650	SW613	2
cellosaurus:CVCL_7166	CHP-100	1
cellosaurus:CVCL_1341	KP-N-YN	1
cellosaurus:CVCL_1678	SBC-3	1
cellosaurus:CVCL_5759	H-MESO-1	1
cellosaurus:CVCL_5760	H-MESO-1A	1
cellosaurus:CVCL_3302	Farage	4
cellosaurus:CVCL_3352	OCUB-F	2
cellosaurus:CVCL_1621	OCUB-M	1
cellosaurus:CVCL_1705	SN12C	8
cellosaurus:CVCL_9549	SN12C-PM6	1
cellosaurus:CVCL_2996	KMS-34	1
cellosaurus:CVCL_0318	HT-144	2
cellosaurus:CVCL_1340	KP-N-SI9s	1
cellosaurus:CVCL_D748	M229	2
cellosaurus:CVCL_9680	FM93	1
cellosaurus:CVCL_E219	NAB-2	1
cellosaurus:CVCL_1049	647V	4
cellosaurus:CVCL_0001	HEL	2
cellosaurus:CVCL_2481	HEL 92.1.7	3
cellosaurus:CVCL_0080	A-673	6
cellosaurus:CVCL_0364	JHH-5	1
cellosaurus:CVCL_5081	SNU-668	1
cellosaurus:CVCL_3116	OVISE	3
cellosaurus:CVCL_4897	PK-59	1
cellosaurus:CVCL_4632	888-mel	1
cellosaurus:CVCL_3020	MCAS	2
cellosaurus:CVCL_1609	NOMO-1	2
cellosaurus:CVCL_3077	NOMO-1/ADM	1
cellosaurus:CVCL_0399	LoVo	4
cellosaurus:CVCL_5237	LoVo-92	3
cellosaurus:CVCL_5238	LoVo-li	3
cellosaurus:CVCL_3178	TCC-Pan2	1
cellosaurus:CVCL_0530	SK-N-MC	3
cellosaurus:CVCL_1398	SK-N-MC-IXC	2
cellosaurus:CVCL_2787	JHH-4	2
cellosaurus:CVCL_DF82	CC-11+	2
cellosaurus:CVCL_DF83	CC-11-	2
cellosaurus:CVCL_2119	MOLM-13	3
cellosaurus:CVCL_3526	HuT 102	1
cellosaurus:CVCL_1776	TYK-nu	1
cellosaurus:CVCL_0006	THP-1	15
cellosaurus:CVCL_0013	MOLT-4	10
cellosaurus:CVCL_2792	MOLT-4F	1
cellosaurus:CVCL_4744	LAPC-4	2
cellosaurus:CVCL_0031	MCF-7	47
cellosaurus:CVCL_2094	KPL-1	10
cellosaurus:CVCL_1327	KE-37	1
