geo:GPL16131	[CytoScanHD_Array] Affymetrix CytoScan HD Array	4	248
arrayexpress:A-GEOD-16131	[CytoScanHD_Array] Affymetrix CytoScan HD array 2.8M	5	249
geo:GPL6804	[GenomeWideSNP_5] Affymetrix Genome-Wide Human SNP 5.0 Array	4	250
geo:GPL6801	[GenomeWideSNP_6] Affymetrix Genome-Wide Human SNP 6.0 Array	4	251
arrayexpress:A-AFFY-142	[GenomeWideSNP_6] Affymetrix Genome-Wide Human SNP 6.0 Array	5	252
geo:GPL8226	Johns Hopkins University/Affymetrix GeneChip Genome-Wide Human SNP Array 6.0	5	253
geo:GPL1266	[Mapping10K_Xba131] Affymetrix Human Mapping 10K SNP Array	4	254
geo:GPL2641	[Mapping10K_Xba142] Affymetrix Human Mapping 10K 2.0 Array	4	255
arrayexpress:A-AFFY-65	Affymetrix GeneChip Human Mapping 10K 2.0 Array Xba 142	5	256
geo:GPL3718	[Mapping250K_Nsp] Affymetrix Mapping 250K Nsp SNP Array	4	257
arrayexpress:A-AFFY-107	Affymetrix GeneChip Human Mapping 250K Array Nsp [Mapping250K_Nsp]	5	258
geo:GPL3720	[Mapping250K_Sty] Affymetrix Mapping 250K Sty2 SNP Array	4	259
arrayexpress:A-AFFY-72	Affymetrix GeneChip Human Mapping 250K Array Sty [Mapping250K_Sty]	5	260
geo:GPL16237	Agilent-030587 CCMC CGH plus SNP 180k Microarray	4	261
geo:GPL9202	Agilent/FIMM Human 95K Array	4	262
geo:GPL2004	[Mapping50K_Hind240] Affymetrix Human Mapping 50K Hind240 SNP Array	4	263
arrayexpress:A-AFFY-69	Affymetrix GeneChip Human Mapping 50K Array Hind 240 [Mapping50K_Hind240]	5	264
geo:GPL2005	[Mapping50K_Xba240] Affymetrix Human Mapping 50K Xba240 SNP Array	4	265
arrayexpress:A-AFFY-70	Affymetrix GeneChip Human Mapping 50K Array Xba 240 [Mapping50K_Xba240]	5	266
geo:GPL13135	HumanOmniExpress BeadChip	4	267
arrayexpress:A-GEOD-17913	Illumina HumanCore-12v1 SNP array	4	268
geo:GPL8856	Illumina HumanCytoSnp-12 Beadchip version 1.0	4	269
geo:GPL8855	Illumina HumanCytoSnp-12 Beadchip version 2.0	4	270
geo:GPL13829	Illumina HumanCytoSNP-12 v2.1 BeadChip	4	271
arrayexpress:A-MEXP-1677	Illumina Human Custom GoldenGate 1536 SNPs	4	272
arrayexpress:A-GEOD-17886	Illumina GoldenGate custom 96 SNP microarray	4	273
arrayexpress:A-MTAB-613	Illumina HumanOmni1-Quad v1.0	4	274
arrayexpress:A-MTAB-614	Illumina HumanOmniExpress-12 v1.0	4	275
arrayexpress:A-GEOD-18643	Illumina HumanOmniExpressFFPE-12 BeadChip	4	276
arrayexpress:A-GEOD-14157	Illumina HumanOmni5-Quad BeadChip (HumanOmni5-4v1_B)	4	277
geo:GPL6980	Illumina HumanHap300-Duov2 Genotyping BeadChip (HumanHap300v2_A)	4	278
geo:GPL6979	Illumina HumanHap300v1 Genotyping BeadChip (HumanHap300_(v1.0.0))	4	279
geo:GPL6982	Illumina HumanHap550-Duov3 Genotyping BeadChip (HumanHap550-2v3_B)	4	280
geo:GPL6981	Illumina HumanHap550v3 Genotyping BeadChip (HumanHap550v3_B)	4	281
geo:GPL8882	Illumina HumanOmni1-Quad BeadChip	4	282
arrayexpress:A-GEOD-8882	Illumina HumanOmni1-Quad BeadChip	5	283
geo:GPL16573	Illumina HumanOmni1-Quad BeadChip (15004098)	4	284
geo:GPL16110	Illumina HumanOmni2.5 BeadChip (hg19)	4	285
geo:GPL13314	Illumina HumanOmni2.5-Quad BeadChip	4	286
arrayexpress:A-GEOD-13314	Illumina HumanOmni2.5-Quad BeadChip	5	287
geo:GPL5711	Sentrix BeadChip Array HumanHap300 Genotyping BeadChip 317K, TagSNP Phase I, v1.1	4	288
geo:GPL11365	Agilent-029830 Human Genome CGH + SNP Microarray (Probe Name version)	4	289
EFO:0030076	methylation-specific microarray	3	290
geo:GPL23976	Illumina Infinium HumanMethylation850 BeadChip	4	291
EFO:0010937	comparative genomic hybridization (CGH)	1	292
OBI:0002117	whole genome sequencing assay	1	293
OBI:0002118	exome sequencing assay	1	294
NCIT:C16437	Chromosome Banding	1	295
